customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,is_new_unbilled,churn_flag,contract_months,tenure_band,expected_total,total_variance,variance_pct,avg_billed_per_month,annual_revenue
1619-YWUBB,Female,No,Yes,No,68,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),24.95,1614.9,No,False,0,24,49-72m,1696.6,-81.7,-0.048155133797005784,23.748529411764707,299.4
7611-YKYTC,Male,No,Yes,Yes,22,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.0,1573.95,No,False,0,1,13-24m,1650.0,-76.05,-0.04609090909090909,71.54318181818182,900.0
2037-SGXHH,Male,No,Yes,Yes,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,94.65,3624.3,Yes,False,1,1,25-48m,3596.7,27.6,0.007673700892484778,95.3763157894737,1135.8
3178-FESZO,Female,No,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.25,100.25,Yes,False,1,1,1-12m,100.25,0.0,0.0,100.25,1203.0
0365-GXEZS,Male,No,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,78.2,1468.75,No,False,0,1,13-24m,1407.6,61.15,0.04344273941460643,81.59722222222223,938.4
0082-OQIQY,Male,No,No,No,29,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,2607.6,No,False,0,1,25-48m,2731.8,-124.2,-0.04546452888205579,89.91724137931034,1130.4
6087-MVHJH,Female,No,No,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,88.45,1422.1,Yes,False,1,1,13-24m,1415.2,6.9,0.004875635952515545,88.88125,1061.4
4603-JANFB,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.85,69.85,Yes,False,1,1,1-12m,69.85,0.0,0.0,69.85,838.2
3018-TFTSU,Male,No,No,No,12,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),81.7,858.6,Yes,False,1,1,1-12m,980.4,-121.8,-0.12423500611995104,71.55,980.4
3606-SBKRY,Male,No,No,No,31,No,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,50.05,1523.4,No,False,0,12,25-48m,1551.55,-28.15,-0.01814314717540524,49.141935483870974,600.6
4806-KEXQR,Male,No,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.9,324.3,Yes,False,1,1,1-12m,319.6,4.7,0.014705882352941176,81.075,958.8
0667-NSRGI,Female,No,Yes,No,48,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,69.55,3435.6,No,False,0,12,25-48m,3338.4,97.2,0.029115744069015098,71.575,834.6
7083-YNSKY,Female,No,No,No,15,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.4,399.6,Yes,False,1,1,13-24m,381.0,18.6,0.04881889763779528,26.64,304.8
6893-ODYYE,Male,No,No,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),90.1,4549.45,No,False,0,12,49-72m,4505.0,44.45,0.009866814650388458,90.98899999999999,1081.2
8242-JSVBO,Male,No,No,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.65,322.5,No,False,0,1,1-12m,312.55,9.95,0.0318349064149736,46.07142857142857,535.8
2479-BRAMR,Male,Yes,Yes,No,41,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.75,3273.55,Yes,False,1,1,25-48m,3433.75,-160.2,-0.04665453221696396,79.84268292682927,1005.0
9541-ZPSEA,Male,No,Yes,Yes,68,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),80.35,5375.15,No,False,0,24,49-72m,5463.8,-88.65,-0.01622497163146528,79.04632352941177,964.2
2665-NPTGL,Female,Yes,Yes,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.1,2510.7,No,False,0,1,25-48m,2550.6,-39.9,-0.01564337802869913,96.5653846153846,1177.2
1139-WUOAH,Male,No,No,No,57,No,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),53.35,3090.05,No,False,0,24,49-72m,3040.95,49.1,0.016146270080073664,54.21140350877193,640.2
4693-VWVBO,Female,No,No,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.55,61.05,No,False,0,1,1-12m,58.65,2.4,0.040920716112531966,20.349999999999998,234.6
7434-SHXLS,Female,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.9,20.9,Yes,False,1,1,1-12m,20.9,0.0,0.0,20.9,250.8
6937-GCDGQ,Male,No,Yes,Yes,19,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),48.95,955.6,No,False,0,12,13-24m,930.05,25.55,0.02747164130960701,50.294736842105266,587.4
0988-JRWWP,Female,No,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.2,140.4,No,False,0,1,1-12m,162.6,-22.2,-0.13653136531365315,46.800000000000004,650.4
5075-JSDKI,Female,No,No,No,59,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Electronic check,24.45,1493.1,No,False,0,24,49-72m,1442.55,50.55,0.035042112925028596,25.306779661016947,293.4
7908-QCBCA,Female,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.4,69.4,Yes,False,1,1,1-12m,69.4,0.0,0.0,69.4,832.8
8644-XYTSV,Male,No,Yes,No,42,No,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),40.15,1626.05,No,False,0,1,25-48m,1686.3,-60.25,-0.03572911107157683,38.71547619047619,481.8
6711-FLDFB,Female,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,541.15,Yes,False,1,1,1-12m,524.3,16.85,0.03213808888041198,77.30714285714285,898.8
3873-WOSBC,Male,No,Yes,No,67,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.6,1784.9,No,False,0,24,49-72m,1715.2,69.7,0.040636660447761194,26.64029850746269,307.2
7465-ZZRVX,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,70.35,No,False,0,1,1-12m,70.35,0.0,0.0,70.35,844.2
7975-JMZNT,Male,No,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),91.7,6075.9,No,False,0,24,49-72m,6052.2,23.7,0.003915931396847427,92.0590909090909,1100.4
7251-XFOIL,Female,No,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,89.2,5500.6,No,False,0,1,49-72m,5441.2,59.4,0.010916709549364112,90.17377049180328,1070.4
4116-IQRFR,Male,No,Yes,Yes,4,Yes,Yes,No,No,No,No,No,No,No,One year,No,Credit card (automatic),24.1,73.1,No,False,0,12,1-12m,96.4,-23.3,-0.241701244813278,18.275,289.2
3714-JTVOV,Female,Yes,Yes,No,42,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.15,3229.4,Yes,False,1,1,25-48m,3114.3,115.1,0.03695854606171531,76.89047619047619,889.8
8259-DZLIZ,Female,No,Yes,Yes,64,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),53.85,3399.85,No,False,0,12,49-72m,3446.4,-46.55,-0.013506847725162488,53.12265625,646.2
0442-ZXKVS,Female,Yes,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),115.6,6431.05,No,False,0,12,49-72m,6242.4,188.65,0.030220748430090993,119.09351851851852,1387.2
7853-WNZSY,Male,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19.75,19.75,No,False,0,1,1-12m,19.75,0.0,0.0,19.75,237.0
3120-FAZKD,Male,No,Yes,Yes,54,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),24.05,1230.9,No,False,0,24,49-72m,1298.7,-67.8,-0.0522060522060522,22.794444444444448,288.6
8606-OEGQZ,Female,No,No,Yes,18,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.3,454.65,No,False,0,24,13-24m,455.4,-0.75,-0.0016469038208168645,25.258333333333333,303.6
0225-ZORZP,Male,No,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,84.3,235.05,No,False,0,1,1-12m,252.9,-17.85,-0.07058125741399764,78.35000000000001,1011.6
4702-IOQDC,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,70.1,Yes,False,1,1,1-12m,70.1,0.0,0.0,70.1,841.2
9489-JMTTN,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.75,6595.9,No,False,0,24,49-72m,6462.0,133.9,0.020721138966264315,91.60972222222222,1077.0
0575-CUQOV,Male,Yes,Yes,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.95,5867.0,No,False,0,12,49-72m,5877.0,-10.0,-0.0017015484090522376,97.78333333333333,1175.4
0967-BMLBD,Female,No,Yes,Yes,11,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,20.0,196.35,No,False,0,12,1-12m,220.0,-23.65,-0.1075,17.849999999999998,240.0
6178-KFNHS,Female,No,No,Yes,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.3,909.25,Yes,False,1,1,1-12m,939.6,-30.35,-0.0323009791400596,75.77083333333333,939.6
2830-LEWOA,Male,No,Yes,Yes,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),103.9,6449.15,No,False,0,12,49-72m,6337.9,111.25,0.017553132741128765,105.72377049180328,1246.8
5006-MXVRN,Female,No,No,No,39,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.7,762.45,No,False,0,24,25-48m,807.3,-44.85,-0.05555555555555556,19.55,248.4
1264-BYWMS,Male,No,No,No,55,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.8,5283.95,Yes,False,1,1,49-72m,5324.0,-40.05,-0.007522539444027047,96.07181818181817,1161.6
9658-WYUFB,Female,No,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.4,1617.5,Yes,False,1,1,13-24m,1604.8,12.7,0.007913758723828514,95.1470588235294,1132.8
8327-WKMIE,Male,No,No,No,37,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),20.15,785.75,No,False,0,12,25-48m,745.55,40.2,0.05391992488766683,21.236486486486488,241.8
6917-FIJHC,Female,No,Yes,No,72,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,26.0,1776.0,No,False,0,24,49-72m,1872.0,-96.0,-0.05128205128205128,24.666666666666668,312.0
5329-KRDTM,Male,Yes,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),77.35,5396.25,No,False,0,24,49-72m,5569.2,-172.95,-0.03105472958414135,74.94791666666667,928.2
7797-EJMDP,Female,No,No,No,8,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),66.05,574.5,No,False,0,1,1-12m,528.4,46.1,0.0872445117335352,71.8125,792.6
3530-VWVGU,Female,No,Yes,Yes,22,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.9,400.3,No,False,0,1,13-24m,437.8,-37.5,-0.08565555047967108,18.195454545454545,238.8
2013-SGDXK,Female,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,84.3,84.3,Yes,False,1,1,1-12m,84.3,0.0,0.0,84.3,1011.6
6368-NWMCE,Female,No,No,No,38,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),68.15,2656.3,No,False,0,1,25-48m,2589.7,66.6,0.025717264548017146,69.90263157894738,817.8
3633-CDBUW,Male,No,No,Yes,17,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,80.85,1445.95,No,False,0,12,13-24m,1374.45,71.5,0.05202080832332933,85.05588235294118,970.2
0707-HOVVN,Female,Yes,No,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.5,5212.65,No,False,0,24,49-72m,5285.0,-72.35,-0.01368968779564806,74.46642857142857,906.0
8580-QVLOC,Female,Yes,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),92.45,6440.25,Yes,False,1,24,49-72m,6656.4,-216.15,-0.032472507661799176,89.44791666666667,1109.4
3956-MGXOG,Female,No,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.6,2244.95,No,False,0,1,25-48m,2256.8,-11.85,-0.0052507975895072665,80.17678571428571,967.2
9274-UARKJ,Female,No,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.2,1130.0,No,False,0,1,13-24m,1248.0,-118.0,-0.09455128205128205,75.33333333333333,998.4
4077-HWUYD,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),87.55,6463.15,No,False,0,24,49-72m,6303.6,159.55,0.02531093343486262,89.76597222222222,1050.6
2012-NWRPA,Female,Yes,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.55,1131.2,Yes,False,1,1,1-12m,1095.05,36.15,0.03301219122414502,102.83636363636364,1194.6
8808-ELEHO,Male,Yes,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.25,585.95,Yes,False,1,1,1-12m,650.0,-64.05,-0.09853846153846153,73.24375,975.0
0103-CSITQ,Female,No,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.4,6252.7,No,False,0,12,49-72m,6235.8,16.9,0.0027101574777895375,109.69649122807017,1312.8
3506-LCJDC,Male,No,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.95,19.95,Yes,False,1,1,1-12m,19.95,0.0,0.0,19.95,239.4
8671-KKKOS,Female,No,Yes,No,46,No,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,45.55,2062.15,No,False,0,1,25-48m,2095.3,-33.15,-0.015821123466806662,44.82934782608696,546.6
7305-ZWMAJ,Male,No,Yes,No,30,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),20.7,587.1,No,False,0,12,25-48m,621.0,-33.9,-0.05458937198067633,19.57,248.4
9518-XXBXE,Male,Yes,Yes,No,10,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.3,720.45,No,False,0,1,1-12m,753.0,-32.55,-0.04322709163346613,72.045,903.6
3934-HXCFZ,Male,No,Yes,No,23,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,99.25,2186.4,Yes,False,1,1,13-24m,2282.75,-96.35,-0.04220786332274668,95.0608695652174,1191.0
6578-KRMAW,Male,No,No,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.4,2979.3,No,False,0,1,25-48m,2988.8,-9.5,-0.003178533190578158,93.103125,1120.8
4860-IJUDE,Male,No,No,No,13,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.75,956.65,No,False,0,1,13-24m,958.75,-2.1,-0.0021903520208604956,73.58846153846153,885.0
7666-WKRON,Female,No,No,No,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,80.45,3201.55,Yes,False,1,24,25-48m,3137.55,64.0,0.0203980813054772,82.09102564102565,965.4
9688-YGXVR,Female,No,No,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),88.15,3973.2,No,False,0,1,25-48m,3878.6,94.6,0.024390243902439022,90.3,1057.8
0423-UDIJQ,Male,Yes,No,No,9,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,49.2,447.9,No,False,0,1,1-12m,442.8,5.1,0.01151761517615176,49.766666666666666,590.4
1945-XISKS,Female,No,Yes,No,67,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.65,1335.2,No,False,0,24,49-72m,1316.55,18.65,0.01416581216057119,19.928358208955224,235.8
4910-AQFFX,Male,No,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.35,661.25,Yes,False,1,1,1-12m,714.15,-52.9,-0.07407407407407407,73.47222222222223,952.2
2154-KVJFF,Female,No,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.75,1111.85,Yes,False,1,1,13-24m,1196.25,-84.4,-0.07055381400208986,74.12333333333332,957.0
5360-LJCNJ,Female,No,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.15,7555.0,No,False,0,24,49-72m,7465.65,89.35,0.011968147448648141,106.40845070422536,1261.8
2607-FBDFF,Male,No,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),49.0,49.0,No,False,0,1,1-12m,49.0,0.0,0.0,49.0,588.0
9647-ERGBE,Female,No,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3046.15,Yes,False,1,1,25-48m,3001.5,44.65,0.014875895385640513,101.53833333333334,1200.6
3428-XZMAZ,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,69.35,Yes,False,1,1,1-12m,69.35,0.0,0.0,69.35,832.2
1100-DDVRV,Male,No,Yes,No,17,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,49.8,836.35,No,False,0,1,13-24m,846.6,-10.25,-0.012107252539570044,49.19705882352941,597.6
0378-TOVMS,Female,No,No,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,85.8,272.2,Yes,False,1,1,1-12m,257.4,14.8,0.0574980574980575,90.73333333333333,1029.6
4355-HBJHH,Male,No,Yes,Yes,67,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,79.7,5293.4,Yes,False,1,24,49-72m,5339.9,-46.5,-0.008708028240229218,79.00597014925373,956.4
6728-WYQBC,Male,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),20.95,20.95,No,False,0,1,1-12m,20.95,0.0,0.0,20.95,251.4
9058-CBREO,Female,Yes,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.55,50.55,Yes,False,1,1,1-12m,50.55,0.0,0.0,50.55,606.6
9029-FEGVJ,Female,Yes,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,79.3,2570.0,No,False,0,1,25-48m,2537.6,32.4,0.01276796973518285,80.3125,951.6
7216-KAOID,Male,No,Yes,Yes,41,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),19.5,798.2,No,False,0,12,25-48m,799.5,-1.3,-0.0016260162601626016,19.46829268292683,234.0
0318-QUUOB,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.55,80.55,Yes,False,1,1,1-12m,80.55,0.0,0.0,80.55,966.6
6145-NNPNO,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.15,44.15,No,False,0,1,1-12m,44.15,0.0,0.0,44.15,529.8
5520-FVEWJ,Female,No,Yes,Yes,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.5,916.9,Yes,False,1,1,1-12m,1014.0,-97.1,-0.09575936883629191,76.40833333333333,1014.0
5339-TJFEK,Male,No,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,6487.2,No,False,0,1,49-72m,6541.0,-53.8,-0.008225042042501147,104.63225806451612,1266.0
5572-ZDXHY,Female,No,No,No,22,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,84.3,1855.65,Yes,False,1,1,13-24m,1854.6,1.05,0.000566159818828858,84.34772727272728,1011.6
2074-GUHPQ,Female,No,No,Yes,17,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),92.7,1556.85,No,False,0,1,13-24m,1575.9,-19.05,-0.012088330477822196,91.57941176470588,1112.4
4625-XMOYM,Female,No,Yes,Yes,72,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),26.25,1988.05,No,False,0,24,49-72m,1890.0,98.05,0.05187830687830688,27.611805555555556,315.0
5827-MWCZK,Male,No,Yes,Yes,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.95,5432.2,No,False,0,1,49-72m,5429.2,3.0,0.0005525675974360864,97.00357142857142,1163.4
1385-TQOZW,Female,No,No,No,9,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),20.45,147.55,No,False,0,1,1-12m,184.05,-36.5,-0.1983156750882912,16.394444444444446,245.4
5914-XRFQB,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.8,8424.9,No,False,0,24,49-72m,8337.6,87.3,0.010470639032815197,117.01249999999999,1389.6
4329-YPDDQ,Male,No,No,No,20,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.2,2203.7,No,False,0,1,13-24m,2164.0,39.7,0.0183456561922366,110.18499999999999,1298.4
4804-NCPET,Male,No,Yes,Yes,19,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.2,387.4,No,False,0,24,13-24m,383.8,3.6,0.009379885356956748,20.389473684210525,242.4
3750-CKVKH,Male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.75,116.65,Yes,False,1,1,1-12m,135.5,-18.85,-0.13911439114391144,58.325,813.0
5944-UGLLK,Male,No,No,No,53,No,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),54.9,3045.75,No,False,0,12,49-72m,2909.7,136.05,0.04675739766986288,57.466981132075475,658.8
8063-GBATB,Female,Yes,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,2287.25,Yes,False,1,1,25-48m,2301.75,-14.5,-0.006299554686651461,84.71296296296296,1023.0
7787-BNTZM,Male,No,No,No,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),20.15,130.5,No,False,0,1,1-12m,120.9,9.6,0.0794044665012407,21.75,241.8
2252-ISRNH,Male,No,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,90.35,767.9,No,False,0,12,1-12m,813.15,-45.25,-0.0556477894607391,85.32222222222222,1084.2
9415-TPKRV,Female,No,Yes,Yes,8,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.75,446.8,No,False,0,1,1-12m,446.0,0.8,0.0017937219730941704,55.85,669.0
5322-TEUJK,Female,No,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.6,8100.25,No,False,0,24,49-72m,8136.6,-36.35,-0.004467467984170292,114.08802816901408,1375.2
4547-KQRTM,Female,No,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.05,830.7,Yes,False,1,1,1-12m,800.5,30.2,0.0377264209868832,83.07000000000001,960.6
4877-EVATK,Male,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.0,20.0,Yes,False,1,1,1-12m,20.0,0.0,0.0,20.0,240.0
1866-DIOQZ,Female,No,Yes,No,71,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),66.8,4689.15,No,False,0,12,49-72m,4742.8,-53.65,-0.011311883275702116,66.0443661971831,801.6
8375-KVTHK,Male,No,Yes,No,68,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.3,6754.35,No,False,0,12,49-72m,6820.4,-66.05,-0.009684182745880007,99.32867647058823,1203.6
2697-NQBPF,Male,No,No,No,34,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.35,3540.65,No,False,0,1,25-48m,3581.9,-41.25,-0.01151623440073704,104.13676470588236,1264.2
3709-OIJEA,Male,No,No,No,26,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,85.2,2184.6,No,False,0,12,25-48m,2215.2,-30.6,-0.013813651137594802,84.02307692307691,1022.4
7639-SUPCW,Female,No,No,No,22,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.8,1054.6,Yes,False,1,1,13-24m,1073.6,-19.0,-0.01769746646795827,47.93636363636363,585.6
1386-ZIKUV,Male,No,No,No,7,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,18.95,130.55,No,False,0,1,1-12m,132.65,-2.1,-0.0158311345646438,18.650000000000002,227.4
0599-XNYDO,Female,No,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.8,1540.35,No,False,0,1,13-24m,1396.0,144.35,0.1034025787965616,77.0175,837.6
6377-WHAOX,Female,No,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.15,6411.25,No,False,0,1,49-72m,6369.0,42.25,0.006633694457528655,106.85416666666667,1273.8
